ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;;;;
202209;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1421,;1413,;1377,;44,;;;;;
202209;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3271,;3223,;3173,;98,;;;;;
202209;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1909,;1896,;1862,;47,;;;;;
202209;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1369,;1341,;1324,;45,;;;;;
202209;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1315,;1306,;1292,;23,;;;;;
202209;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1150,;1139,;1122,;28,;;;;;
202209;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1171,;1155,;1133,;38,;;;;;
202209;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2043,;1992,;1937,;106,;;;;;
202209;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1275,;1220,;1183,;92,;;;;;
202209;26416;INSTITUTO FEDERAL DO PARA;IFPA;2585,;2535,;2413,;172,;;;;;
202209;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2386,;2379,;2346,;40,;;;;;
202209;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2395,;2355,;2272,;123,;;;;;
202209;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2186,;2169,;2128,;58,;;;;;
202209;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1475,;1464,;1415,;60,;;;;;
202209;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1264,;1239,;1215,;49,;;;;;
202209;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1873,;1870,;1774,;99,;;;;;
202209;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1533,;1252,;1177,;356,;;;;;
202209;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1285,;1245,;1232,;53,;;;;;
202209;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687,;638,;608,;79,;;;;;
202209;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3041,;2819,;2659,;382,;;;;;
202209;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1375,;1327,;1282,;93,;;;;;
202209;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2093,;2057,;1998,;95,;;;;;
202209;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1040,;1029,;1011,;29,;;;;;
202209;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2443,;2337,;2243,;200,;;;;;
202209;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2621,;2388,;2328,;293,;;;;;
202209;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2029,;1991,;1862,;167,;;;;;
202209;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1755,;1724,;1653,;102,;;;;;
202209;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2739,;2717,;2684,;55,;;;;;
202209;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1834,;1827,;1771,;63,;;;;;
202209;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;721,;699,;655,;66,;;;;;
202209;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2669,;2640,;2568,;101,;;;;;
202209;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4628,;4618,;4534,;94,;;;;;
202209;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1425,;1407,;1369,;56,;;;;;
202209;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1112,;1093,;1077,;35,;;;;;
202209;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;787,;759,;734,;53,;;;;;
202209;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;647,;633,;604,;43,;;;;;
202209;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;769,;749,;44,;;;;;
202209;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;694,;644,;634,;60,;;;;;
202209;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;586,;568,;562,;24,;;;;;
202209;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3741,;2064,;1380,;2361,;;;;;
202209;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1949,;1410,;706,;1243,;;;;;
202209;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;933,;924,;;;;;
202209;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13833,;13833,;12832,;1001,;;;;;
202209;32000;MINISTERIO DE MINAS E ENERGIA;MME;712,;712,;155,;557,;;;;;
202209;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;591,;185,;;;;;
202209;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;811,;781,;689,;122,;;;;;
202209;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2115,;836,;669,;1446,;;;;;
202209;33000;MINISTERIO DO TRABALHO E PREVIDENCIA;MTP;10440,;8821,;8796,;1644,;;;;;
202209;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;72,;159,;;;;;
202209;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5470,;3879,;2720,;2750,;;;;;
202209;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202209;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6559,;6258,;4626,;1933,;;;;;
202209;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4231,;4225,;1470,;2761,;;;;;
202209;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1636,;1621,;1518,;118,;;;;;
202209;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709,;677,;611,;98,;;;;;
202209;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;1999,;1249,;1140,;859,;;;;;
202209;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;39,;13,;;;;;
202209;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1765,;1227,;990,;775,;;;;;
202209;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;477,;442,;361,;116,;;;;;
202209;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4271,;3384,;2172,;2099,;;;;;
202209;40105;MINISTERIO DA DEFESA;MD;3012,;2666,;1366,;1646,;;;;;
202209;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8888,;8835,;6712,;2176,;;;;;
202209;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5686,;4791,;2904,;2782,;;;;;
202209;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1053,;704,;490,;563,;;;;;
202209;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;558,;614,;;;;;
202209;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;237,;237,;197,;40,;;;;;
202209;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3296,;2810,;1502,;1794,;;;;;
202209;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;89,;59,;;;;;
202209;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202209;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;344,;696,;;;;;
202209;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;589,;589,;412,;177,;;;;;
202209;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202209;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6424,;6408,;2898,;3526,;;;;;
202209;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5908,;5839,;5794,;114,;;;;;
202209;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5652,;5635,;5415,;237,;;;;;
202209;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2752,;2746,;2736,;16,;;;;;
202209;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202209;41100;MINISTERIO DAS COMUNICACOES;MCOM;85,;85,;80,;5,;;;;;
202209;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1771,;1576,;1306,;465,;;;;;
202209;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6553,;4006,;2850,;3703,;;;;;
202209;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1498,;1497,;658,;840,;;;;;
202209;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;741,;596,;362,;379,;;;;;
202209;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;289,;108,;;;;;
202209;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;117,;99,;;;;;
202209;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2873,;2224,;1498,;1375,;;;;;
202209;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;598,;583,;428,;170,;;;;;
202209;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4106,;7422,;;;;;
202209;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;693,;693,;318,;375,;;;;;
202209;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;331,;495,;;;;;
202209;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;990,;941,;411,;579,;;;;;
202209;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1829,;1552,;1262,;567,;;;;;
202209;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201,;191,;130,;71,;;;;;
202209;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;230,;208,;169,;61,;;;;;
202209;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;69,;28,;;;;;
202209;54000;MINISTERIO DO TURISMO;MTUR;839,;820,;696,;143,;;;;;
202209;55000;MINISTERIO DA CIDADANIA;MC;994,;756,;407,;587,;;;;;
202209;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;177,;325,;;;;;
202209;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43484,;42157,;19259,;24225,;;;;;
202209;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2624,;2210,;2870,;;;;;
202209;70000;COMANDO DA MARINHA;CM;9027,;8013,;3093,;5934,;;;;;
202209;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;38,;36,;53,;;;;;
202209;98000;ORGAO CENTRAL DO SIPEC;SIPEC;6066,;,;,;6066,;;;;;
202210;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12002,;11233,;5967,;6035,;;;;;
202210;15000;MINISTERIO DA EDUCACAO;MEC;34497,;1883,;674,;33823,;;;;;
202210;16000;COMANDO DO EXERCITO;C.EX;7949,;7947,;3468,;4481,;;;;;
202210;16100;FUNDACAO OSORIO;F.OSORIO;93,;92,;56,;37,;;;;;
202210;17000;MINISTERIO DA ECONOMIA;ME;65872,;55732,;26705,;39167,;;;;;
202210;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3548,;3485,;2578,;970,;;;;;
202210;20101;PRESIDENCIA DA REPUBLICA;PR;668,;226,;91,;577,;;;;;
202210;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4572,;1357,;1089,;3483,;;;;;
202210;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17577,;17439,;14554,;3023,;;;;;
202210;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;333,;28,;;;;;
202210;21000;COMANDO DA AERONAUTICA;C.AER;8619,;7655,;3147,;5472,;;;;;
202210;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202210;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202210;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;342,;342,;171,;171,;;;;;
202210;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1201,;1198,;904,;297,;;;;;
202210;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;450,;450,;250,;200,;;;;;
202210;25000;MINISTERIO DA SAUDE;MS;77912,;73209,;39982,;37930,;;;;;
202210;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;499,;391,;113,;;;;;
202210;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;280,;249,;34,;;;;;
202210;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1121,;1101,;417,;704,;;;;;
202210;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;371,;246,;;;;;
202210;26201;COLEGIO PEDRO II;C.PEDROII;2286,;2285,;2164,;122,;;;;;
202210;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;1007,;987,;55,;;;;;
202210;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3512,;3482,;3353,;159,;;;;;
202210;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5920,;5904,;5532,;388,;;;;;
202210;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5726,;5642,;5344,;382,;;;;;
202210;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3913,;3903,;3716,;197,;;;;;
202210;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5294,;5254,;5099,;195,;;;;;
202210;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7658,;7483,;6913,;745,;;;;;
202210;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3273,;3243,;3106,;167,;;;;;
202210;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7695,;7626,;7178,;517,;;;;;
202210;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5534,;5473,;5232,;302,;;;;;
202210;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6327,;6283,;5804,;523,;;;;;
202210;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6367,;6346,;5950,;417,;;;;;
202210;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6808,;6753,;6379,;429,;;;;;
202210;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5648,;5610,;5332,;316,;;;;;
202210;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5580,;5554,;5270,;310,;;;;;
202210;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13706,;13571,;12768,;938,;;;;;
202210;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5871,;5776,;5459,;412,;;;;;
202210;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4771,;4734,;4469,;302,;;;;;
202210;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2476,;2451,;2360,;116,;;;;;
202210;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2457,;2411,;2279,;178,;;;;;
202210;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1077,;1065,;1015,;62,;;;;;
202210;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2030,;2003,;1976,;54,;;;;;
202210;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3109,;3068,;2858,;251,;;;;;
202210;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1218,;1129,;1098,;120,;;;;;
202210;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2156,;2123,;1996,;160,;;;;;
202210;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1566,;1497,;1436,;130,;;;;;
202210;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1570,;1564,;1402,;168,;;;;;
202210;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1645,;1636,;1604,;41,;;;;;
202210;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3717,;3712,;3585,;132,;;;;;
202210;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;942,;922,;910,;32,;;;;;
202210;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;903,;881,;859,;44,;;;;;
202210;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5739,;5692,;5309,;430,;;;;;
202210;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1470,;1393,;1353,;117,;;;;;
202210;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1319,;1283,;1268,;51,;;;;;
202210;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1857,;1824,;1801,;56,;;;;;
202210;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;959,;939,;891,;68,;;;;;
202210;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1371,;1348,;1296,;75,;;;;;
202210;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2459,;2450,;2287,;172,;;;;;
202210;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3453,;3399,;3254,;199,;;;;;
202210;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6053,;6009,;5665,;388,;;;;;
202210;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3643,;3627,;3500,;143,;;;;;
202210;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2080,;2040,;1913,;167,;;;;;
202210;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5048,;5035,;4847,;201,;;;;;
202210;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1505,;1474,;1422,;83,;;;;;
202210;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3628,;3556,;3288,;340,;;;;;
202210;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1719,;1690,;1598,;121,;;;;;
202210;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2752,;2709,;2595,;157,;;;;;
202210;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3118,;3056,;2915,;203,;;;;;
202210;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2362,;2321,;2227,;135,;;;;;
202210;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3093,;3058,;2963,;130,;;;;;
202210;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3322,;3301,;3176,;146,;;;;;
202210;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3485,;3441,;3258,;227,;;;;;
202210;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;591,;585,;571,;20,;;;;;
202210;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1453,;1435,;1362,;91,;;;;;
202210;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1215,;1198,;1134,;81,;;;;;
202210;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;170,;282,;;;;;
202210;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;344,;204,;;;;;
202210;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1569,;1512,;77,;;;;;
202210;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1694,;1673,;1592,;102,;;;;;
202210;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1569,;1538,;1499,;70,;;;;;
202210;26401;INSTITUTO FEDERAL DO ACRE;IFAC;863,;768,;738,;125,;;;;;
202210;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1884,;1867,;1837,;47,;;;;;
202210;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1965,;1859,;1760,;205,;;;;;
202210;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1957,;1777,;1701,;256,;;;;;
202210;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3853,;3755,;3641,;212,;;;;;
202210;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2939,;2916,;2834,;105,;;;;;
202210;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1421,;1415,;1377,;44,;;;;;
202210;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3270,;3228,;3174,;96,;;;;;
202210;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1909,;1898,;1859,;50,;;;;;
202210;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1369,;1342,;1324,;45,;;;;;
202210;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1314,;1306,;1290,;24,;;;;;
202210;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1149,;1138,;1116,;33,;;;;;
202210;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1170,;1154,;1131,;39,;;;;;
202210;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2041,;1990,;1934,;107,;;;;;
202210;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1275,;1220,;1179,;96,;;;;;
202210;26416;INSTITUTO FEDERAL DO PARA;IFPA;2585,;2541,;2421,;164,;;;;;
202210;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2388,;2380,;2345,;43,;;;;;
202210;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2393,;2354,;2267,;126,;;;;;
202210;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2186,;2169,;2126,;60,;;;;;
202210;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1475,;1464,;1418,;57,;;;;;
202210;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1264,;1240,;1216,;48,;;;;;
202210;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1873,;1870,;1773,;100,;;;;;
202210;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1533,;1252,;1176,;357,;;;;;
202210;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1284,;1269,;1261,;23,;;;;;
202210;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687,;638,;607,;80,;;;;;
202210;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3041,;2819,;2654,;387,;;;;;
202210;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1375,;1327,;1281,;94,;;;;;
202210;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2094,;2059,;1995,;99,;;;;;
202210;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1039,;1028,;1010,;29,;;;;;
202210;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2442,;2336,;2239,;203,;;;;;
202210;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2621,;2407,;2355,;266,;;;;;
202210;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2029,;2001,;1898,;131,;;;;;
202210;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1755,;1724,;1651,;104,;;;;;
202210;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2739,;2717,;2682,;57,;;;;;
202210;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1834,;1827,;1771,;63,;;;;;
202210;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;721,;699,;654,;67,;;;;;
202210;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2670,;2642,;2571,;99,;;;;;
202210;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4628,;4621,;4542,;86,;;;;;
202210;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1425,;1407,;1367,;58,;;;;;
202210;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1112,;1093,;1078,;34,;;;;;
202210;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;787,;759,;732,;55,;;;;;
202210;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648,;638,;609,;39,;;;;;
202210;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;769,;748,;45,;;;;;
202210;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;694,;644,;638,;56,;;;;;
202210;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;586,;571,;566,;20,;;;;;
202210;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3730,;2053,;1368,;2362,;;;;;
202210;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1949,;1410,;705,;1244,;;;;;
202210;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;931,;926,;;;;;
202210;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13833,;13831,;13097,;736,;;;;;
202210;32000;MINISTERIO DE MINAS E ENERGIA;MME;712,;712,;155,;557,;;;;;
202210;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;591,;185,;;;;;
202210;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;811,;781,;686,;125,;;;;;
202210;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2115,;836,;668,;1447,;;;;;
202210;33000;MINISTERIO DO TRABALHO E PREVIDENCIA;MTP;10411,;8793,;8759,;1652,;;;;;
202210;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;72,;159,;;;;;
202210;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5470,;3880,;2711,;2759,;;;;;
202210;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202210;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6559,;6258,;4619,;1940,;;;;;
202210;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4226,;4220,;1464,;2762,;;;;;
202210;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1635,;1620,;1519,;116,;;;;;
202210;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709,;677,;610,;99,;;;;;
202210;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;1999,;1249,;1138,;861,;;;;;
